user,day,label,logon_count,logon_offhours,logon_first_hour,logon_last_hour,device_connects,device_offhours,file_count,file_unique,file_offhours,file_exe,file_to_removable,file_ext_doc,file_ext_docx,file_ext_pdf,file_ext_zip,file_ext_jpg,file_ext_txt,file_ext_csv,email_count,email_external,email_attachments,email_attach_bytes,http_count,http_offhours,http_job_sites,http_leak_sites,http_malware_sites,http_cloud_upload,file_count_z,file_offhours_z,file_exe_z,file_to_removable_z,device_connects_z,device_offhours_z,logon_offhours_z,http_count_z,email_external_z,email_attach_bytes_z,logon_offhours_dt_z,device_offhours_dt_z,file_offhours_dt_z,file_count_dt_z,device_connects_dt_z,http_count_dt_z,o,c,e,a,n
SJF0094,2010-06-08,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,322642.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9486829980506088,0.8993929028441761,0.0,0.0,0.0,0.0,0.0,0.0,35,19,16,44,30
DLM0051,2010-07-09,0,1,1,6,16,9.0,1.0,25.0,25.0,1.0,0.0,25.0,15.0,0.0,8.0,0.0,2.0,0.0,0.0,18.0,1.0,12.0,469840.0,190.0,3.0,17.0,0.0,1.0,0.0,0.29589497881578625,-0.33276693114579015,-0.3856385463728819,0.29589497881578625,0.3614278130812939,-0.16068850894220063,0.5048381925463804,0.0,-1.4842457815503878,-1.0851018737123186,1.7821828496396608,2.9495665741155412,1000000.0,0.3719260422537021,0.4105655329644542,0.0,37,37,17,20,35
EMS0317,2010-10-25,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2.0,445230.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1661372245984922,0.3403856817300618,0.0,0.0,0.0,0.0,0.0,0.0,15,21,44,10,31
OKC0107,2010-07-29,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,270246.0,95.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3311199117140229,0.2576554214542428,0.0,0.0,0.0,0.0,0.0,0.0,32,40,16,47,35
MCT0720,2010-01-12,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44049.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6454959743703235,1.6758107075277031,0.0,0.0,0.0,0.0,0.0,0.0,34,12,20,22,37
IJR0825,2010-08-06,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27348.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243209274519794,-0.2433758671796905,0.0,0.0,0.0,0.0,0.0,0.0,38,42,39,46,32
BHW0458,2010-04-23,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38329.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.630435988527473,0.8455291244649458,0.0,0.0,0.0,0.0,0.0,0.0,36,32,28,30,29
MDH0580,2010-09-01,0,1,0,8,18,3.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25633.0,10.0,0.0,0.0,0.0,0.0,0.0,1.621097322450872,0.0,0.0,1.621097322450872,0.5609521472815949,0.0,0.0,0.0,-0.5928858140099902,-0.17678120467158637,0.0,0.0,0.0,1.621097322450872,0.5609521472815949,0.0,41,37,18,40,31
SAK0375,2010-01-07,0,6,5,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,316756.0,114.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,27,16,31
HXL0968,2010-09-09,1,1,0,7,16,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50056.0,19.0,0.0,3.0,0.0,0.0,0.0,-0.7684348344704759,0.0,0.0,-0.7684348344704759,-0.06169090074532231,0.0,0.0,4.003671565872541,-0.8167825995506941,1.3305187887126326,0.0,0.0,0.0,-0.7684348344704759,-0.06169090074532231,4.003671565872541,45,21,35,40,34
JMW0638,2010-07-22,0,1,0,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,109507.0,29.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.071581862696071,1.1987877718917557,0.0,0.0,0.0,0.0,0.0,0.0,43,21,30,18,30
SGS0268,2010-05-18,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,289513.0,95.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8678975167068453,0.7233049402546918,0.0,0.0,0.0,0.0,0.0,0.0,47,45,30,19,22
WRM0963,2010-04-06,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29732.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6952203371568312,0.16791502121700722,0.0,0.0,0.0,0.0,0.0,0.0,17,23,43,31,22
IMP0530,2010-07-14,0,1,0,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,98643.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17754346838357832,1.0299278168319723,0.0,0.0,0.0,0.0,0.0,0.0,40,17,42,50,32
ELB0847,2010-02-15,0,2,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17536.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9663793271788974,-0.7407627578696862,0.0,0.0,0.0,0.0,0.0,0.0,12,17,16,19,28
EMS0317,2010-07-27,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,2.0,518424.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1212552316098845,1.2311190582275608,0.0,0.0,0.0,0.0,0.0,0.0,15,21,44,10,31
CIG0052,2010-10-21,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,309663.0,114.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123732889735063,-0.7765304689643165,0.0,0.0,0.0,0.0,0.0,0.0,17,45,17,16,24
WAS0254,2010-04-14,0,2,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,249538.0,95.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5950630862517979,-0.1749226260650373,0.0,0.0,0.0,0.0,0.0,0.0,43,37,16,18,35
SVS0871,2010-04-22,0,2,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,12.0,484840.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27943879470406124,1.0657362846981688,0.0,0.0,0.0,0.0,0.0,0.0,23,15,34,28,33
PKB0429,2010-07-23,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,260964.0,95.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431005995515261,-0.12272025428577345,0.0,0.0,0.0,0.0,0.0,0.0,34,42,43,40,22
JDF0593,2010-07-17,0,2,2,8,18,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,-0.644927314613402,0.0,0.0,-0.644927314613402,-0.15497269189334742,5.134108610616708,4.8366527580670695,0.18257408583511048,-0.59288581400999,-2.3618104094503827,0.7595537753134906,0.8545217553399793,-0.3713468681397295,-0.3713468681397295,0.8545217553399793,1.0377488433255802,30,45,11,41,29
HRB0351,2010-06-29,0,2,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,489461.0,190.0,0.0,4.0,0.0,0.0,37.0,-0.5903625024933937,-0.18257414879802586,-0.18257318584053256,-0.5903625024933937,-0.5607643495695183,-0.18257318584053253,-0.32773015638056807,0.0,-1.1646672480216458,-0.9585977660134722,0.0,0.0,0.0,-0.6409202806391892,-0.6097487282376357,0.0,19,12,43,42,36
RHL0992,2010-08-31,1,2,0,9,21,1.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,219911.0,95.0,4.0,0.0,0.0,0.0,0.0,0.1948932542275521,-0.38563910406277,0.0,0.1948932542275521,-0.9325237828780203,-0.6436492686341699,0.0,-0.9592449434357616,1.0683868680775477,-1.0464587249222492,0.0,-0.6436492686341699,-0.38563910406277,0.1948932542275521,-0.9325237828780203,-0.9592449434357616,36,10,39,37,36
APG0307,2010-10-19,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21763.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49159483179472435,-0.5751922116680416,0.0,0.0,0.0,0.0,0.0,0.0,43,39,36,43,22
VSS0154,2010-10-28,1,1,0,8,18,2.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,365202.0,114.0,0.0,0.0,0.0,0.0,0.0,0.884029012711749,0.0,0.0,0.884029012711749,-0.3733789716182852,0.0,0.0,-0.7805404006504711,-0.7839347499337097,0.482385334249246,0.0,0.0,0.0,0.884029012711749,-0.3733789716182852,-0.7805404006504711,43,49,10,40,30
TEM0093,2010-06-16,0,1,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,268079.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8239164278876541,0.16082552136048847,0.0,0.0,0.0,0.0,0.0,0.0,28,24,45,14,30
AJH0175,2010-05-12,0,1,0,7,15,1.0,0.0,6.0,6.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,7.0,2.0,444777.0,153.0,0.0,6.0,0.0,0.0,0.0,3.826728491950611,0.0,0.0,3.826728491950611,0.8346693518340076,0.0,-0.38563854637288175,0.1825741792991077,0.27449600223972886,0.1620196871353582,-0.38563854637288175,0.0,0.0,3.82672849195061,0.8346693518340075,0.0,19,19,16,33,37
JMC0925,2010-01-11,0,2,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,274290.0,95.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44721259550219405,0.0,2.183474893487608,-1.0300960827810905,-0.44721259550219405,0.0,0.0,0.0,0.0,0.0,33,10,23,19,31
EJW0884,2010-02-15,0,1,0,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,85996.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2094005057946753,0.03458078625771647,0.0,0.0,0.0,0.0,0.0,0.0,46,20,32,26,31
BBS0422,2010-03-02,0,1,0,7,18,1.0,0.0,6.0,6.0,0.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,266220.0,95.0,0.0,4.0,0.0,0.0,7.0,1.3239562527634932,0.0,5.294622389375444,1.3239562527634932,1.219497456475272,0.0,-0.5496201753461992,0.0,1.485622947451061,0.05633907764891307,-0.3856385463728819,0.0,0.0,1.257941042947668,1.0652598646518145,0.0,39,42,29,41,18
MCT0720,2010-04-01,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19385.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5928858140099902,-0.6898410371326474,0.0,0.0,0.0,0.0,0.0,0.0,34,12,20,22,37
KQS0415,2010-04-19,0,1,0,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,265698.0,95.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166874274020685,-0.02901134959559419,0.0,0.0,0.0,0.0,0.0,0.0,35,42,13,14,34
SCB0534,2010-08-19,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97591.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5070476911986732,0.4907419145105596,0.0,0.0,0.0,0.0,0.0,0.0,20,18,35,22,29
IUB0565,2010-10-15,1,1,0,8,17,2.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,254739.0,104.0,0.0,6.0,0.0,0.0,4.0,0.5133360012139135,0.0,0.0,0.5133360012139135,-0.1582502143312361,0.0,0.0,2.8325558314723147,-0.38232560594940224,-0.18261610899249278,0.0,0.0,0.0,0.5133360012139135,-0.1582502143312361,2.8325558314723147,44,39,35,22,30
VSS0154,2010-10-15,1,1,0,8,18,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,8.0,382431.0,114.0,0.0,4.0,0.0,0.0,1.0,0.7460794928506964,0.0,0.0,0.7460794928506964,-0.6857621546725712,0.0,0.0,-1.1026644932076624,1.752945456210083,0.7997539163728006,0.0,0.0,0.0,0.7460794928506964,-0.6857621546725712,-1.1026644932076624,43,49,10,40,30
KBB0189,2010-07-06,0,1,1,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,328681.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597748268750434,0.0,-0.37895086851239573,-0.026220669466312505,0.8597748268750434,0.0,0.0,0.0,0.0,0.0,49,23,16,33,30
ABC0174,2010-03-29,0,2,0,7,15,1.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,13.0,2.0,466499.0,162.0,0.0,0.0,0.0,0.0,0.0,1.4587128154631235,-0.26276879116848023,0.0,1.4587128154631235,-1.5425564162510805,-0.32218454519571,-0.327730156380568,0.0,1.2844127064734776,0.3960790116373961,0.0,0.0,0.0,1.3865893945206045,-1.5453420251396381,0.0,15,41,34,13,32
LBF0214,2010-04-04,0,2,2,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,387162.0,150.0,150.0,0.0,0.0,0.0,0.0,-0.7450127622914,-0.344017335463262,-0.26276810069591844,-0.7450127622914,-0.9097506816803312,-0.35856815422940175,1.1721271141611203,0.0,-1.031124171619343,-0.5588578043309373,-0.1809930996145339,-0.9293195136490241,-0.8844976178311711,-0.8844976178311711,-0.9293195136490241,0.32489313778992857,18,44,18,38,28
ARA0252,2010-02-04,0,2,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,105017.0,95.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0366280402514094,-4.275900952535004,0.0,0.0,0.0,0.0,0.0,0.0,39,39,27,21,35
RGG0064,2010-10-25,1,2,0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,290070.0,95.0,0.0,0.0,0.0,2.0,0.0,-0.1825741025017601,-0.1825741025017601,0.0,-0.1825741025017601,-0.2814865983218855,-0.2814865983218855,-0.26276810069591844,-0.09640977601568702,0.08054620117578053,0.5197694211227395,-0.26276810069591844,-0.2814865983218855,-0.1825741025017601,-0.1825741025017601,-0.2814865983218855,-0.09640977601568702,36,19,20,42,34
IYB0918,2010-09-03,0,1,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,203760.0,95.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641750966269471,-2.017107125907271,0.0,0.0,0.0,0.0,0.0,0.0,17,21,42,14,30
BSS0369,2010-06-14,0,3,2,3,19,10.0,1.0,12.0,12.0,8.0,0.0,12.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,256563.0,120.0,0.0,14.0,0.0,0.0,0.0,0.4612509623618085,0.5623929536741845,-0.3630670781414848,0.4612509623618085,-0.881593744228843,-0.6799481544193248,-0.30809949037170764,0.0,-1.13495030960552,-0.9015059761307919,-0.05834166530982518,-0.8133173981466609,0.688887779893899,0.41767030836428876,-0.867226788966921,0.0,39,42,34,14,32
HRB0351,2010-01-18,0,2,0,7,18,1.0,0.0,22.0,22.0,0.0,0.0,22.0,11.0,0.0,8.0,2.0,0.0,1.0,0.0,9.0,1.0,2.0,269244.0,190.0,0.0,0.0,0.0,0.0,14.0,1.9763534513285805,0.0,0.0,1.9763534513285805,2.1408665964583182,0.0,-0.42817386928954415,0.0,-0.7456069326850758,-4.945190159353619,0.0,0.0,0.0,1.7454870004507765,1.8973620961117004,0.0,19,12,43,42,36
MCD0125,2010-07-06,0,2,0,8,19,1.0,0.0,8.0,8.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,274820.0,95.0,0.0,0.0,0.0,0.0,0.0,2.1831288015325474,0.0,0.0,2.1831288015325474,1.652089734740407,0.0,-0.4272200401241474,0.0,0.9349370809639046,0.10915764865934623,-0.18257318584053256,0.0,0.0,1.8496475824272334,1.521140078317385,0.0,36,26,50,22,23
LBH0942,2010-03-12,0,1,0,7,16,8.0,0.0,27.0,27.0,0.0,0.0,27.0,14.0,0.0,9.0,3.0,1.0,0.0,0.0,9.0,4.0,3.0,229439.0,95.0,0.0,1.0,0.0,0.0,8.0,0.8972159230301028,-0.538118134396491,-0.49159483179472435,0.8972159230301028,-0.8280041501735923,-0.5424045967473402,-0.5424041064098724,0.0,0.6982909573052369,-0.7516512713579544,0.0,0.0,0.0,0.8287589956008521,-0.7790861107070043,0.0,40,42,23,30,29
WSR0241,2010-10-13,0,1,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,372616.0,95.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33249347262989615,2.6364809218458287,0.0,0.0,0.0,0.0,0.0,0.0,35,27,15,25,29
PSF0133,2010-09-01,1,1,0,9,18,5.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,21844.0,16.0,0.0,3.0,0.0,0.0,0.0,0.2816787368640651,0.0,0.0,0.2816787368640651,3.059071867598295,0.0,0.0,0.5443073435978549,0.17545796594587576,-0.6930548676178554,0.0,0.0,0.0,0.2816787368640651,3.059071867598295,0.5443073435978549,42,40,11,36,33
EGD0132,2010-09-15,1,1,0,9,18,6.0,0.0,6.0,6.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13856.0,10.0,0.0,0.0,0.0,0.0,0.0,1.6273354152626314,0.0,0.0,1.6273354152626314,1.9386313930898575,0.0,0.0,-1.1695927563990687,-0.8366590265352707,-0.9107103271398018,0.0,0.0,0.0,1.6273354152626314,1.9386313930898575,-1.1695927563990687,37,38,33,15,22
GNZ0953,2010-10-28,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26015.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6952203371568312,-0.2177032026010556,0.0,0.0,0.0,0.0,0.0,0.0,26,18,26,36,29
EGD0132,2010-09-03,1,1,0,8,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19832.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.9845487032012341,0.0,0.0,-0.9845487032012341,-1.0052883842229672,0.0,0.0,-1.248495530874967,-0.7897179473980346,-0.7746685260182985,0.0,0.0,0.0,-0.9845487032012341,-1.0052883842229672,-1.248495530874967,37,38,33,15,22
ZJE0857,2010-02-10,0,1,0,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,6.0,456520.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674308153289024,0.0,-0.35163261185644007,0.12417302201088053,0.0,0.0,0.0,0.0,0.0,0.0,35,34,36,38,31
JNJ0556,2010-05-06,0,1,0,9,17,9.0,0.0,18.0,18.0,0.0,0.0,18.0,11.0,0.0,5.0,0.0,1.0,1.0,0.0,9.0,2.0,7.0,245455.0,95.0,0.0,8.0,0.0,0.0,3.0,-1.9874454734124352,0.0,-0.3856385463728819,-1.9874454734124352,0.5962555047274822,0.0,0.0,0.0,-0.42535489216982375,-0.3881028085885663,0.0,0.0,0.0,-1.9874454734124352,0.5962555047274822,0.0,43,45,22,33,34
TDS0984,2010-02-17,0,2,0,7,17,1.0,0.0,21.0,21.0,0.0,0.0,21.0,10.0,0.0,3.0,2.0,4.0,2.0,0.0,9.0,0.0,3.0,210290.0,95.0,0.0,0.0,0.0,6.0,0.0,2.0334378358198744,0.0,-0.1825731858405326,2.0334378358198744,1.5211400783173838,0.0,-0.592886473098701,0.0,-1.451129593443672,-1.211581693815888,0.0,0.0,0.0,1.515754301815101,1.0298958718020133,0.0,39,39,15,40,38
MKG0711,2010-06-16,0,1,0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17039.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8027713608116086,-1.1216232084933602,0.0,0.0,0.0,0.0,0.0,0.0,17,26,43,32,38
DAL0673,2010-09-24,0,2,0,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,272984.0,100.0,0.0,0.0,0.0,1.0,0.0,-0.6436499591088789,0.0,0.0,-0.6436499591088789,-1.0024475489737434,0.0,0.0,0.0,-0.5307329840292524,0.21312516801780496,0.0,0.0,0.0,-0.6436499591088789,-1.0024475489737434,0.0,39,35,46,41,36
SLP0762,2010-10-25,0,1,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,129765.0,29.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2361044822687748,1.8524945401548898,0.0,0.0,0.0,0.0,0.0,0.0,26,13,40,18,26
TUC0632,2010-08-24,0,1,0,9,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,81648.0,29.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10835527326588457,-0.43505809187023786,0.0,0.0,0.0,0.0,0.0,0.0,38,44,10,13,31
BDB0453,2010-08-09,0,1,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28309.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49159483179472424,0.0,1.051074474199998,-0.16717955845286556,-0.49159483179472424,0.0,0.0,0.0,0.0,0.0,41,42,27,41,26
GTD0219,2010-06-18,1,5,1,7,21,3.0,1.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,354686.0,114.0,25.0,0.0,0.0,0.0,0.0,-1.0047735461095098,-1.147343367536946,-0.32772961934617106,-1.0047735461095098,-0.6346473560444702,-0.9293963687902136,-1.1338382374043003,0.09152407491836623,1.641670757648904,0.48952652935285146,-1.1338382374043003,-0.9293963687902136,-1.147343367536946,-1.0047735461095098,-0.6346473560444702,0.09152407491836623,40,40,19,30,33
BMG0917,2010-05-19,0,2,0,8,19,9.0,0.0,22.0,22.0,0.0,0.0,22.0,14.0,0.0,3.0,1.0,3.0,1.0,0.0,9.0,2.0,3.0,257614.0,100.0,8.0,0.0,0.0,0.0,12.0,-0.2528291535895438,-0.4727404872889902,-0.3726992582490342,-0.2528291535895438,0.6934237228914689,-0.49159483179472424,-0.1825731858405326,0.0,-0.27643493613051084,-0.30714749586697226,-0.1825731858405326,-0.49159483179472424,-0.4727404872889902,-0.2528291535895438,0.6934237228914689,0.0,43,36,41,23,34
